Date,Close
2022-02-14 00:00:00+05:30,541.7000122070312
2022-02-15 00:00:00+05:30,563.3499755859375
2022-02-16 00:00:00+05:30,563.9000244140625
2022-02-17 00:00:00+05:30,564.9000244140625
2022-02-18 00:00:00+05:30,562.4500122070312
2022-02-21 00:00:00+05:30,570.7999877929688
2022-02-22 00:00:00+05:30,564.1500244140625
2022-02-23 00:00:00+05:30,567.0999755859375
2022-02-24 00:00:00+05:30,537.1500244140625
2022-02-25 00:00:00+05:30,555.25
2022-02-28 00:00:00+05:30,555.7999877929688
2022-03-02 00:00:00+05:30,555.2000122070312
2022-03-03 00:00:00+05:30,569.5499877929688
2022-03-04 00:00:00+05:30,575.2999877929688
2022-03-07 00:00:00+05:30,571.8499755859375
2022-03-08 00:00:00+05:30,587.4500122070312
2022-03-09 00:00:00+05:30,585.5
2022-03-10 00:00:00+05:30,588.25
2022-03-11 00:00:00+05:30,586.2000122070312
2022-03-14 00:00:00+05:30,598.1500244140625
2022-03-15 00:00:00+05:30,587.7000122070312
2022-03-16 00:00:00+05:30,598.25
2022-03-17 00:00:00+05:30,601.2000122070312
2022-03-21 00:00:00+05:30,600.0
2022-03-22 00:00:00+05:30,610.0499877929688
2022-03-23 00:00:00+05:30,611.2000122070312
2022-03-24 00:00:00+05:30,610.5499877929688
2022-03-25 00:00:00+05:30,603.3499755859375
2022-03-28 00:00:00+05:30,600.2000122070312
2022-03-29 00:00:00+05:30,602.5
2022-03-30 00:00:00+05:30,600.7999877929688
2022-03-31 00:00:00+05:30,591.9000244140625
2022-04-01 00:00:00+05:30,601.7999877929688
2022-04-04 00:00:00+05:30,605.5999755859375
2022-04-05 00:00:00+05:30,599.1500244140625
2022-04-06 00:00:00+05:30,593.5499877929688
2022-04-07 00:00:00+05:30,580.8499755859375
2022-04-08 00:00:00+05:30,583.6500244140625
2022-04-11 00:00:00+05:30,571.0999755859375
2022-04-12 00:00:00+05:30,558.7000122070312
2022-04-13 00:00:00+05:30,559.2000122070312
2022-04-18 00:00:00+05:30,538.5999755859375
2022-04-19 00:00:00+05:30,530.4500122070312
2022-04-20 00:00:00+05:30,536.5
2022-04-21 00:00:00+05:30,539.2000122070312
2022-04-22 00:00:00+05:30,537.7000122070312
2022-04-25 00:00:00+05:30,529.3499755859375
2022-04-26 00:00:00+05:30,529.25
2022-04-27 00:00:00+05:30,518.9500122070312
2022-04-28 00:00:00+05:30,522.5499877929688
2022-04-29 00:00:00+05:30,508.79998779296875
2022-05-02 00:00:00+05:30,495.0
2022-05-04 00:00:00+05:30,491.75
2022-05-05 00:00:00+05:30,501.1499938964844
2022-05-06 00:00:00+05:30,485.1000061035156
2022-05-09 00:00:00+05:30,483.1499938964844
2022-05-10 00:00:00+05:30,477.6499938964844
2022-05-11 00:00:00+05:30,471.8999938964844
2022-05-12 00:00:00+05:30,473.79998779296875
2022-05-13 00:00:00+05:30,468.6499938964844
2022-05-16 00:00:00+05:30,468.0
2022-05-17 00:00:00+05:30,486.6499938964844
2022-05-18 00:00:00+05:30,481.25
2022-05-19 00:00:00+05:30,451.1499938964844
2022-05-20 00:00:00+05:30,459.6000061035156
2022-05-23 00:00:00+05:30,466.0
2022-05-24 00:00:00+05:30,459.95001220703125
2022-05-25 00:00:00+05:30,444.8500061035156
2022-05-26 00:00:00+05:30,453.3500061035156
2022-05-27 00:00:00+05:30,466.95001220703125
2022-05-30 00:00:00+05:30,476.25
2022-05-31 00:00:00+05:30,478.04998779296875
2022-06-01 00:00:00+05:30,470.75
2022-06-02 00:00:00+05:30,474.1499938964844
2022-06-03 00:00:00+05:30,475.5
2022-06-06 00:00:00+05:30,473.20001220703125
2022-06-07 00:00:00+05:30,467.6499938964844
2022-06-08 00:00:00+05:30,470.3999938964844
2022-06-09 00:00:00+05:30,475.04998779296875
2022-06-10 00:00:00+05:30,460.95001220703125
2022-06-13 00:00:00+05:30,446.1000061035156
2022-06-14 00:00:00+05:30,445.8999938964844
2022-06-15 00:00:00+05:30,440.1000061035156
