Close
1884.5
1875.5999755859375
1888.800048828125
1901.0
1871.25
1799.0
1876.050048828125
1860.699951171875
1868.699951171875
1883.0999755859375
1863.949951171875
1844.449951171875
1820.300048828125
1757.3499755859375
1777.050048828125
1816.75
1784.5
1752.300048828125
1711.75
1634.449951171875
1658.5
1690.949951171875
1728.199951171875
1728.6500244140625
1746.75
1743.449951171875
1756.199951171875
1787.9000244140625
1756.300048828125
1774.050048828125
1767.25
1771.550048828125
1751.0999755859375
1741.5999755859375
1746.6500244140625
1773.5999755859375
1767.6500244140625
1790.0999755859375
1826.3499755859375
1836.050048828125
1852.800048828125
1826.300048828125
1830.75
1781.5
1747.699951171875
1760.800048828125
1738.3499755859375
1705.75
1691.5999755859375
1714.5
1694.3499755859375
1657.3499755859375
1699.949951171875
1677.050048828125
1719.25
1694.3499755859375
1679.449951171875
1633.949951171875
1637.6500244140625
1622.449951171875
1616.1500244140625
1607.949951171875
1570.800048828125
1526.1500244140625
1534.5
1542.9000244140625
1604.0999755859375
1572.5
1547.949951171875
1610.0999755859375
1644.1500244140625
1626.300048828125
1574.75
1564.550048828125
1600.300048828125
1660.8499755859375
1654.5
1648.0
1637.1500244140625
1652.050048828125
1640.199951171875
1589.449951171875
1584.550048828125
1595.0999755859375
1585.0999755859375
1532.050048828125
1544.6500244140625
1560.3499755859375
1527.4000244140625
1489.949951171875
1471.800048828125
1500.300048828125
1478.75
1494.300048828125
1494.8499755859375
1535.800048828125
1551.5
1547.9000244140625
1558.25
1572.1500244140625
1581.699951171875
1564.9000244140625
1556.1500244140625
1611.0999755859375
1687.449951171875
1663.0
1653.75
1647.25
1646.1500244140625
1684.8499755859375
1727.6500244140625
1729.800048828125
1739.949951171875
1765.1500244140625
1767.75
1782.449951171875
1751.25
1796.6500244140625
1801.25
1808.050048828125
1814.699951171875
1793.050048828125
1789.800048828125
1780.0999755859375
1787.449951171875
1829.6500244140625
1855.1500244140625
1867.1500244140625
1846.449951171875
1848.9000244140625
1855.699951171875
1894.550048828125
1936.050048828125
1880.6500244140625
1877.050048828125
1893.3499755859375
1877.9000244140625
1905.4000244140625
1881.5
1922.5
1912.949951171875
1940.5
1968.3499755859375
1962.300048828125
1958.0999755859375
1974.4000244140625
1949.75
1961.9000244140625
1991.3499755859375
1953.9000244140625
1957.5
1920.0
1910.699951171875
1932.699951171875
1895.6500244140625
1888.199951171875
1856.8499755859375
1851.449951171875
1841.199951171875
1835.449951171875
1815.5
1847.699951171875
1819.300048828125
1871.550048828125
1912.949951171875
1924.550048828125
1909.6500244140625
1878.949951171875
1911.25
1876.1500244140625
1911.5999755859375
1883.199951171875
1918.0999755859375
1904.9000244140625
1904.1500244140625
1876.75
1909.75
1949.0999755859375
1964.050048828125
1975.050048828125
2023.0999755859375
2024.449951171875
2013.300048828125
2008.699951171875
2015.0999755859375
2017.6500244140625
2003.5
1977.6500244140625
2011.0999755859375
1999.800048828125
1996.550048828125
2003.5999755859375
2029.550048828125
2024.449951171875
2011.449951171875
2029.800048828125
2025.0
2052.199951171875
2062.75
2064.449951171875
2050.550048828125
2074.85009765625
2104.25
2085.5
2085.60009765625
2093.5
2124.0
2167.699951171875
2154.050048828125
2163.699951171875
2172.89990234375
2195.449951171875
2177.550048828125
2175.0
2184.0
2163.25
2146.300048828125
2109.949951171875
2062.75
2091.050048828125
2124.10009765625
2121.10009765625
2110.89990234375
2085.800048828125
2089.449951171875
2088.949951171875
2070.550048828125
2087.35009765625
2086.550048828125
2121.699951171875
2106.64990234375
2125.35009765625
2159.75
2153.39990234375
2137.199951171875
2213.10009765625
2266.5
2273.10009765625
2249.949951171875
2233.5
2207.5
2174.699951171875
2159.85009765625
2112.89990234375
2124.39990234375
2145.550048828125
2144.89990234375
2166.550048828125
